,Trial-ID,Status,Iteration,batch_size,hidden_unit1,hidden_unit2,lr_init,lstm_unit,Objective
75,38,COMPLETED,1,128.0,385.0,344.0,0.0010578676494585938,186.0,0.7991928458213806
76,39,INTERMEDIATE,1,128.0,297.0,290.0,0.0038417412793867295,219.0,1.2730937004089355
77,39,COMPLETED,1,128.0,297.0,290.0,0.0038417412793867295,219.0,1.2730937004089355
78,40,INTERMEDIATE,1,128.0,390.0,344.0,0.0005,198.0,0.8215596675872803
79,40,COMPLETED,1,128.0,390.0,344.0,0.0005,198.0,0.8215596675872803
80,41,INTERMEDIATE,1,128.0,359.0,325.0,0.0041500835522183645,103.0,0.926796019077301
81,41,COMPLETED,1,128.0,359.0,325.0,0.0041500835522183645,103.0,0.926796019077301
82,42,INTERMEDIATE,1,256.0,384.0,353.0,0.0005,201.0,1.3986072540283203
83,42,COMPLETED,1,256.0,384.0,353.0,0.0005,201.0,1.3986072540283203
84,43,INTERMEDIATE,1,128.0,398.0,328.0,0.0005,183.0,0.7393807172775269
85,43,COMPLETED,1,128.0,398.0,328.0,0.0005,183.0,0.7393807172775269
86,44,INTERMEDIATE,1,128.0,402.0,326.0,0.0005,183.0,1.1594241857528687
87,44,COMPLETED,1,128.0,402.0,326.0,0.0005,183.0,1.1594241857528687
88,45,INTERMEDIATE,1,128.0,388.0,332.0,0.0005,182.0,0.9537801146507263
89,45,COMPLETED,1,128.0,388.0,332.0,0.0005,182.0,0.9537801146507263
90,46,INTERMEDIATE,1,128.0,392.0,336.0,0.005,181.0,2.081831693649292
91,46,COMPLETED,1,128.0,392.0,336.0,0.005,181.0,2.081831693649292
92,47,INTERMEDIATE,1,128.0,397.0,327.0,0.0005,183.0,0.8684886693954468
93,47,COMPLETED,1,128.0,397.0,327.0,0.0005,183.0,0.8684886693954468
94,48,INTERMEDIATE,1,128.0,398.0,329.0,0.0005,185.0,0.7505383491516113
95,48,COMPLETED,1,128.0,398.0,329.0,0.0005,185.0,0.7505383491516113
96,49,INTERMEDIATE,1,128.0,399.0,330.0,0.0005,183.0,0.9381697177886963
97,49,COMPLETED,1,128.0,399.0,330.0,0.0005,183.0,0.9381697177886963
98,50,INTERMEDIATE,1,64.0,339.0,256.0,0.004945913123955887,247.0,1.1987663507461548
99,50,COMPLETED,1,64.0,339.0,256.0,0.004945913123955887,247.0,1.1987663507461548
100,51,INTERMEDIATE,1,128.0,399.0,328.0,0.005,185.0,2.0086581707000732
101,51,COMPLETED,1,128.0,399.0,328.0,0.005,185.0,2.0086581707000732
102,52,INTERMEDIATE,1,256.0,484.0,364.0,0.00158750289285853,101.0,0.8628100156784058
103,52,COMPLETED,1,256.0,484.0,364.0,0.00158750289285853,101.0,0.8628100156784058
104,53,INTERMEDIATE,1,128.0,331.0,431.0,0.0029348391558687097,177.0,0.973560631275177
105,53,COMPLETED,1,128.0,331.0,431.0,0.0029348391558687097,177.0,0.973560631275177
